,0,1,2,3,4,5
0,0.9399876965462931,0.0,1.0,0.21179968481364075,0.0,0.20428570843028143
1,0.9404739691641106,0.0,1.0,0.20921133104353076,0.0,0.20169840611498058
2,0.9410817029588608,0.0,1.0,0.20676347322909025,0.0,0.19924718178429265
3,0.941822106561097,0.0,1.0,0.20446934136036946,0.0,0.19694462437443316
4,0.9427068223594237,0.0,1.0,0.2023431949494077,0.0,0.1948042853120894
5,0.9437478109214377,0.0,1.0,0.2004004052557456,0.0,0.1928407541887251
6,0.9449571986889216,0.0,1.0,0.1986575443624243,0.0,0.1910697406632289
7,0.9463470843533286,0.0,1.0,0.19713248167935063,0.0,0.18950816311468713
8,0.947929300023715,0.0,1.0,0.19584448849582228,0.0,0.18817424460823998
9,0.9497151245512547,0.0,1.0,0.19481435125117819,0.0,0.187087616780479
10,0.9517149482870622,0.0,1.0,0.19406449424171907,0.0,0.18626943229652415
11,0.9539378912145567,0.0,1.0,0.19361911253285446,0.0,0.18574248657856127
12,0.9563913798564768,0.0,1.0,0.1935043158973499,0.0,0.18553134955487358
13,0.9590806925728212,0.0,1.0,0.19374828465283972,0.0,0.1856625082287921
14,0.9620084876895602,0.0,1.0,0.19438143832343102,0.0,0.18616452091781688
15,0.9651743340366705,0.0,1.0,0.19543661809995996,0.0,0.18706818406352324
16,0.968574268475568,0.0,1.0,0.19694928411955015,0.0,0.1884067125615546
17,0.9722004092527622,0.0,1.0,0.19895772862536737,0.0,0.19021593460642086
18,0.9760406568037857,0.0,1.0,0.20150330609906308,0.0,0.19253450208596035
19,0.9800785141853896,0.0,1.0,0.20463068147778746,0.0,0.19540411759257667
20,0.9842930569504177,0.0,1.0,0.20838809757037502,0.0,0.1988697791394547
21,0.988659076541315,0.0,1.0,0.21282766276779616,0.0,0.20298004367579647
22,0.9931474120853976,0.0,1.0,0.21800566009429306,0.0,0.20778731048054036
23,0.9977254732460458,0.0,1.0,0.22398287855927554,0.0,0.21334812547270052
24,1.0,0.0,0.9976476043321476,0.23028197598163064,0.0,0.21920663077357894
25,1.0,0.0,0.9930411350142782,0.2369424107155884,0.0,0.22539977847074497
26,1.0,0.0,0.9884974072375396,0.24454729098032243,0.0,0.2324812731931185
27,1.0,0.0,0.9840520507545107,0.25317491589124963,0.0,0.2405237990782784
28,1.0,0.0,0.9797383105134915,0.2629098280962153,0.0,0.2496057986915925
29,1.0,0.0,0.9755862600088333,0.27384327255160673,0.0,0.25981190307717106
30,1.0,0.0,0.9716221759492154,0.28607367621731794,0.0,0.27123338446921974
31,1.0,0.0,0.9678680970192087,0.29970714603304605,0.0,0.2839686302171773
32,1.0,0.0,0.9643415747991553,0.3148579813370559,0.0,0.2981236356016351
33,1.0,0.0,0.9610556109976053,0.33164919539315335,0.0,0.31381251211546385
34,1.0,0.0,0.9580187634298144,0.350213038846686,0.0,0.33115800641079407
35,1.0,0.0,0.95523539455485,0.3706915156735272,0.0,0.35029202341584814
36,1.0,0.0,0.9527060312365739,0.39323687944838703,0.0,0.37135614504778514
37,1.0,0.0,0.9504278026053765,0.4180120944664435,0.0,0.39450213342391516
38,1.0,0.0,0.9483949239826786,0.4451912423283509,0.0,0.4198924044335519
39,1.0,0.0,0.9465991980838284,0.47495984996729834,0.0,0.4477004539023469
40,1.0,0.0,0.9450305093587661,0.5075151096889983,0.0,0.4781112142854185
41,1.0,0.0,0.9436772926310965,0.5430659555579074,0.0,0.5113213147943845
42,1.0,0.0,0.9425269625458179,0.5818329533700402,0.0,0.5475392120372871
43,1.0,0.0,0.9415662952858345,0.624047953523439,0.0,0.5869851515917595
44,1.0,0.0,0.9407817582842205,0.6699534474173433,0.0,0.6298909134388511
45,1.0,0.0,0.9401597871055154,0.7198015587612838,0.0,0.6764992859107876
46,1.0,0.0,0.9396870112720346,0.7738525916671897,0.0,0.7270632038832395
47,1.0,0.0,0.9393504326270685,0.8323730481157058,0.0,0.7818444776148351
48,1.0,0.0,0.939137560960607,0.8956330190384377,0.0,0.8411120292959221
49,1.0,0.0,0.9390365122010669,0.9639028468201263,0.0,0.9051395456002223
50,0.9639028468201263,0.0,0.9051395456002223,1.0,0.0,0.9390365122010669
51,0.8956330190384377,0.0,0.8411120292959221,1.0,0.0,0.939137560960607
52,0.8323730481157058,0.0,0.7818444776148351,1.0,0.0,0.9393504326270685
53,0.7738525916671892,0.0,0.7270632038832392,1.0,0.0,0.9396870112720346
54,0.7198015587612835,0.0,0.6764992859107872,1.0,0.0,0.9401597871055154
55,0.6699534474173428,0.0,0.6298909134388506,1.0,0.0,0.9407817582842201
56,0.624047953523439,0.0,0.5869851515917595,1.0,0.0,0.9415662952858345
57,0.5818329533700402,0.0,0.5475392120372871,1.0,0.0,0.9425269625458179
58,0.5430659555579074,0.0,0.5113213147943845,1.0,0.0,0.9436772926310965
59,0.5075151096889983,0.0,0.4781112142854185,1.0,0.0,0.9450305093587661
60,0.474959849967298,0.0,0.44770045390234675,1.0,0.0,0.9465991980838283
61,0.4451912423283506,0.0,0.41989240443355175,1.0,0.0,0.9483949239826787
62,0.4180120944664433,0.0,0.394502133423915,1.0,0.0,0.9504278026053766
63,0.39323687944838703,0.0,0.37135614504778514,1.0,0.0,0.9527060312365739
64,0.3706915156735272,0.0,0.35029202341584814,1.0,0.0,0.95523539455485
65,0.350213038846686,0.0,0.33115800641079407,1.0,0.0,0.9580187634298144
66,0.33164919539315335,0.0,0.31381251211546385,1.0,0.0,0.9610556109976053
67,0.3148579813370559,0.0,0.2981236356016351,1.0,0.0,0.9643415747991553
68,0.29970714603304605,0.0,0.2839686302171773,1.0,0.0,0.9678680970192087
69,0.28607367621731794,0.0,0.27123338446921974,1.0,0.0,0.9716221759492154
70,0.2738432725516067,0.0,0.25981190307717106,1.0,0.0,0.9755862600088333
71,0.2629098280962152,0.0,0.24960579869159236,1.0,0.0,0.979738310513491
72,0.25317491589124974,0.0,0.24052379907827848,1.0,0.0,0.9840520507545109
73,0.24454729098032238,0.0,0.2324812731931185,1.0,0.0,0.9884974072375399
74,0.23694241071558825,0.0,0.22539977847074483,1.0,0.0,0.9930411350142782
75,0.23028197598163064,0.0,0.21920663077357894,1.0,0.0,0.9976476043321482
76,0.22398287855927532,0.0,0.2133481254727003,0.9977254732460449,0.0,1.0
77,0.21800566009429315,0.0,0.20778731048054044,0.9931474120853984,0.0,1.0
78,0.2128276627677961,0.0,0.20298004367579645,0.9886590765413146,0.0,1.0
79,0.20838809757037494,0.0,0.19886977913945464,0.9842930569504169,0.0,1.0
80,0.20463068147778735,0.0,0.19540411759257656,0.9800785141853892,0.0,1.0
81,0.20150330609906308,0.0,0.19253450208596035,0.9760406568037857,0.0,1.0
82,0.19895772862536737,0.0,0.19021593460642086,0.9722004092527622,0.0,1.0
83,0.19694928411955015,0.0,0.1884067125615546,0.968574268475568,0.0,1.0
84,0.19543661809995996,0.0,0.18706818406352324,0.9651743340366705,0.0,1.0
85,0.19438143832343102,0.0,0.18616452091781688,0.9620084876895602,0.0,1.0
86,0.19374828465283972,0.0,0.1856625082287921,0.9590806925728212,0.0,1.0
87,0.1935043158973499,0.0,0.18553134955487358,0.9563913798564768,0.0,1.0
88,0.19361911253285435,0.0,0.1857424865785612,0.9539378912145566,0.0,1.0
89,0.194064494241719,0.0,0.1862694322965241,0.951714948287062,0.0,1.0
90,0.19481435125117816,0.0,0.18708761678047894,0.9497151245512547,0.0,1.0
91,0.19584448849582228,0.0,0.18817424460824003,0.947929300023715,0.0,1.0
92,0.19713248167935069,0.0,0.18950816311468718,0.9463470843533286,0.0,1.0
93,0.19865754436242425,0.0,0.19106974066322888,0.9449571986889217,0.0,1.0
94,0.20040040525574562,0.0,0.19284075418872512,0.9437478109214377,0.0,1.0
95,0.2023431949494077,0.0,0.1948042853120894,0.9427068223594237,0.0,1.0
96,0.20446934136036946,0.0,0.19694462437443316,0.941822106561097,0.0,1.0
97,0.20676347322909025,0.0,0.19924718178429265,0.9410817029588608,0.0,1.0
98,0.20921133104353076,0.0,0.20169840611498058,0.9404739691641106,0.0,1.0
99,0.21179968481364075,0.0,0.20428570843028143,0.9399876965462931,0.0,1.0
